 MASS_RT,2,5,8,12,15,19,21,23,25,27,28,30,32,33,34,35,36,39,40,42,43,44,46,47,48,49,50,53,54,56,57,60,62,64,65,67,68,70,71,C12A,C15B,C19B,C21B,C23A,C25B,C27A,C28A,C2A,C30B,C32B,C33A,C34B,C35B,C36A,C39A,C40B,C42A,C43A,C44B,C46B,C47A,C48A,C49A,C50B,C53A,C54A,C56B,C57A,C5A,C60A,C62B,C64B,C65A,C67B,C68A,C70A,C71B,C8A
492.1263_15.78,5332.41,19731.79,11393.77,16786.02,6703.22,27316.4,6063.19,5229.65,16383.43,21379.45,18649.63,16118.23,12395.38,4780.15,13557.76,16195.55,5999.88,23542.37,22038.71,7622.46,16271.36,15666.75,5350.99,9888.35,14411.54,23272.13,4988.72,5098.79,14918.88,15910.75,19110.03,16344.91,4537.51,5709.51,6320.45,12438.4,6684.79,4880.85,20808.44,4651.62,6897.44,26422.02,15497.49,20536.98,5070.74,17701.81,26906.35,13656.72,5449.77,15376.9,9623.07,4479.9,17511.39,8802.07,5378.51,6648.26,5239.3,13887.62,19372.38,19948.05,7323.6,3798.42,4738.83,6257.93,14085.44,19257.56,4506.85,10676.78,5978.14,21342.12,11080.77,17367.68,5095.95,3645.84,4943.84,17093.91,17943.73,5084.1
183.9885_9.56,76516.7,138864.24,79023.66,90191.33,50130.1,135764.58,73375.36,74010.52,65542.44,118924.46,64566.78,85623.51,63476.26,83081.17,58930.15,61766.99,59234.99,106516.37,67318.12,80819.37,70577.32,95277.4,69271.17,81482.26,69233.93,88720.2,50801.95,62690.49,124208.25,127793.19,62533.12,114620.17,57041.81,108294.22,67143.16,58077.17,51104.14,72815.98,121097.07,61882.97,63776.86,109777.03,160240.53,84515.92,94632.69,70460.32,116572.04,139091.29,72991.43,102340.17,61334.77,66868.78,119473.8,84669.05,49311.7,67725,50541.17,98946.7,86878.86,133623.21,44746.63,72655.24,70851.01,75968.89,103897.88,93699.89,63223.21,60627.65,55829.94,104287.99,122649.53,86592.04,97266.44,57457.57,93814.55,115517.92,78724.36,87766.63
339.9271_8.84,101722.92,99705.46,110483.15,108034.73,100290.08,105826.48,94210.85,104471.62,96775.91,99179.06,103957.84,100996.11,110208.88,100241.45,99295.53,100946.32,106968.6,98607.13,98503.57,102431.18,94871.79,110745.17,105137.87,102973.78,101617.17,102512.62,93842.85,89492.48,102344.43,116760.02,103724.09,102807.94,88691.94,96629.98,107336.52,89024.75,95992.66,91060.39,101550.44,93965.97,96076.23,116730.46,101753.05,96747.28,101150.76,100353.46,106793.51,103514.32,101123.4,104306.22,99281.93,91249.81,113202.86,109067.91,89497.3,112673.66,96968.95,111090.51,98789.28,105575.13,96982.47,102371.89,104113.45,92339.32,106548.58,97060.16,103533.14,92273.6,97008.55,99516.81,109431.22,116644.59,100467.85,136558.25,94452.15,103906.89,104044.09,90249.21
158.0705_16.21,191384.31,259692.12,190397.92,130626.9,144135.59,179450.16,183028.65,143117.02,150066.55,166636.36,118101.61,273433.01,197163.48,111411.82,168965.25,184063.34,170771.44,155170.28,219571.11,243777.41,171752.28,188864.48,253289.47,197399.46,132358.52,202080.44,133090.18,210681.5,134364.43,176783.13,171640.2,214603.68,106224.35,143109.79,170162.53,180859.4,196086.84,185759.35,152151.12,152966.37,203028.75,268834.63,242855.06,164224.1,129768.78,218859.43,186359.81,198013.63,154225.88,157233.62,182878.67,142069.27,223503.41,153824.4,174570.45,63017.29,172363.2,170670.15,134578.12,184729.59,215041.04,103615.51,178558.93,159109.31,176972.36,149112.75,134533.41,195766.35,177935.74,164910.12,166969,185257.36,162674.89,179923.35,109222.04,203975.99,142632.22,127296.6
103.1001_10.63,1549311.91,1730559.31,2000146.88,1518557.53,1338114.97,1450086.2,1437032.19,1371092.88,1687192.31,1287023.78,1294099.14,1591547.16,1710004.06,1336179.3,1485782.76,1422487.52,1398769.77,1495732.95,1524979.72,1400045.49,1520634.96,1303435.21,1687357.95,1837844.49,1749231.78,1667768.22,1729670.71,1603907.56,1218396.61,1409722.13,1674489.32,1686183.25,1224683.01,1792137.2,1494217.32,1705923.19,1460682.31,2037938.71,1853361.97,1612167.46,1595310.72,1697997.03,1752135.37,1251991.24,1797311.35,1406193.02,1967159.35,1629966.83,1432540.11,1639834.82,1394765.13,990925.85,1544729.17,1529231.96,1758847.14,1244773.75,1214187.61,1503184.85,1173439.02,1784825.87,1267276.51,1811913.75,1943467.94,1662084.29,1413085.21,1485447.02,1459962.45,1476030.38,1444898.92,1361733.37,1995593.8,1542286.05,1161635.98,1431249.49,859184.21,1810014.7,1572953.93,1352654.07
308.0285_9.2,38447.15,41384.15,46272.49,38067.43,41752.54,38583.43,39137.77,38567.31,35365.98,33253.25,36621.85,37740.4,45845.98,39353.49,37138.49,42843.59,38414.49,43800.32,39982.5,47043.8,36062.91,43293.03,40684.29,48233.68,39067.67,44451.95,36986.33,38866.82,36415.73,36869.26,41278.33,41218.51,32208.3,43407.68,46841.44,39484.44,38475.14,34993.92,40988.21,36089.1,44957.17,43840.22,44224.01,38554.07,42290.24,33582.07,48293.41,43804.35,40682.3,39497.54,41848.19,31000.5,45732.11,50235.01,30974.3,34964.95,33520.24,47075.78,38554.59,32913.02,43844.08,36395.9,45608.91,44911.46,38552.34,38340.78,39990.17,36389.37,43409.1,39394.57,43666.24,28677.4,35034.11,22009.85,37008.29,38346.52,35847.15,32671.8
264.1454_16.16,147750.34,193706.53,169043.41,173590.18,143389.55,166266.99,102072.49,129746.31,153778.19,157215.74,134093.58,158506.93,175022.42,131730.05,143809.5,186657.78,136059.77,199450.6,168347.18,181242.04,151130.76,145399.85,165392.07,182914.09,140150.09,183173.19,124301.06,153180.36,159411.31,228385.46,191622.28,168439.08,124092,167561.54,152071.3,156098.3,116423.91,131658.45,167520.23,152246.97,148214.87,155813.31,152958.12,160530.64,165673.36,151498.35,199894.18,187066.12,157559.4,180118.48,150417.51,114330.65,170633.97,181450.52,137591.21,147801.55,155731.36,170157.78,172522.33,146519.63,149684.77,164860.61,155326.29,168125.65,164111.5,160120.93,124303.45,154707.8,135473.84,150821.06,173564.38,140953.01,134253.59,110279.12,130064.53,150704.01,137674.33,132406.83
297.0457_14.3,337246.99,536033.76,438186.18,298622.79,463297.87,451264.08,173061.77,351656.84,359123.66,425096.14,376101.15,449784.73,453874.87,291670.31,330794.93,339954.91,288328.78,337257.87,270657.89,424332.71,391655.4,298444.86,506559.17,347694.85,331023.71,463298.02,391727.98,433505.37,444095.87,470063.25,611845.56,503909.74,268955.96,468828.84,427377.36,435481.08,521825.05,312772.45,505992.72,482933.83,324548.67,356502.39,352160.73,328038.38,388845.08,357724.56,478679.81,413484.18,267117.35,598879.52,446482.64,233142.53,419853.77,502303.93,402118.05,258900.06,303091.36,351486.32,266408.75,387257.2,323279.7,420573.65,654837.29,545437.07,588001.79,407137.98,316475.7,520723.62,549337.77,456609.49,716180.61,414610.65,374847.33,480280.47,313522.57,545678.42,491637.63,253948.82
228.1341_11.32,70637.98,62971.41,58104.86,57163.62,77753.43,52723.22,61374.52,58807.52,76725.54,75942.2,62407.13,60923.86,73461.81,43167.44,55340.94,61490.79,50637.12,64385.35,76049.91,75054.94,82016.97,56017.63,84451.49,89499.83,79833.32,60153.56,68076.29,79795.04,45042.13,60315.27,74245.82,76782.14,76126.79,64622.56,68066.06,55244.47,68570.88,72866.56,69581.23,66174.89,70826.87,50417.76,69942.98,49238.19,61408.09,55366.18,72823.14,63524.83,60860.37,76173.21,69045.87,54001.23,72998.98,66843.8,73027.76,50599.27,72366.36,73963.65,64561.65,64202.33,69723.63,59569.6,74553.45,78540.98,80997.88,60787.79,41358.51,80984.8,66125.84,81481.01,70509.5,63176.81,60949.28,46349.15,62680.21,68221.77,61748.89,43496.29
369.1666_16.14,20909.15,25708.78,31061.91,24990.9,15691.27,23696.48,13966.93,16793.02,20959.96,21907.82,20658.63,21952.84,28081.35,19770.74,18468.94,25371.17,17452.54,35504.7,22983.47,24242.62,20467.96,21991.36,24716.7,25907.55,21093.79,20386.51,18317.71,22394.8,25666.37,33123.81,27221.12,21923.89,16639.89,22735.19,21733.73,14547.17,15506.45,19786.19,24519.71,19431.79,18153.85,17954,21629.95,22166.29,30000.06,24149.18,30179.83,24917.55,26427.25,32154.17,20816.03,12833.14,21758.36,32948.67,12308.71,20431.01,19775.88,24647.72,28803.81,18853.76,14717.46,24496.28,26122.8,23856.57,18111.85,19732.87,16501.55,17616.41,18845.63,16997.47,30441.19,15904.68,14205.23,10714.54,22790.88,21495.7,20967.16,17837.43
129.043_15.78,2013990.07,2298286.14,2300323.14,1863485.37,2217689.39,2428273.52,2119769.61,2288076.62,1972866.31,2114830.5,2023781.54,1905116.67,2075454.67,1850475.35,1572330.43,1854449.07,2336728.67,2328562.43,2179054.67,2196966.96,2063898.05,2014180.59,2257369.71,2582852.83,2164440.16,2472619.31,1726033.29,1888120.49,1793527.68,1786152.14,2268925.45,1960422.3,1617354.66,1961816.75,2189674.6,1997873.87,2105529.73,1878848.3,2184672.22,1967910.98,1909765.75,2133548.8,1787280.86,2266178.01,1876770.92,1771373.3,2443097.38,2056846.79,2269477.43,2142608.13,2748781.74,1701963.58,2175693.78,2131357.28,2030297.92,1925254.53,1883095.62,2291595.98,2078934.87,2235423.94,2418000.65,1893655.29,2018988.52,2192990.02,1569713.64,1969301.01,1883968.92,1677069.29,2358111.09,2304386.91,1977919.1,1922221.53,2210314.76,1534285.47,1731479,2041808.27,1767511.39,1822827.98
120.0642_28.12,8956444.42,11355412.87,23052612.7,13390211.78,7671055.06,14088781.48,4285793.68,10749435.24,8622314.13,7950050.96,8564805.18,14678522.49,13280129.99,7355569.92,13169379.5,7918266.08,5377997.96,11008357.98,12343516.45,12923833.35,16840051.2,9780471.88,13407250.84,8599395.19,8167313.67,9108314.76,8725177.78,11753920.4,5515428.73,11948046.32,11983772.33,10133363,9719871.49,10647154.39,7624827.12,6851469.37,6601778.8,9669462.74,11639631.98,11976232.31,9211106.87,10370848.02,9685116.68,11170973.52,8485032.31,8296445.31,17381958.58,11268814,8895379.38,7643325.97,7636083.73,7482895.2,9683694.06,12572893.51,11142537.19,8484440.06,8803281.71,13043486.04,9029514.43,6018354.54,6533617.38,7823212.02,8756033.67,11772944.72,9421020.75,10514319.54,9703083.11,16430654.2,7634403.77,9548429.78,10007747.69,10271803.27,8498047,8197656.46,8105457.66,9986162.68,15215234.21,7338299.98
269.075_31.25,367039,391925,420963.55,403481.63,389948.89,409311.55,360631.97,372017,397967.38,400271.28,380761.25,379442.46,403956.43,403838,378425.26,373051,363014,431328.01,396468.02,407254.2,397192.28,378070.54,390197,404316.45,384990.03,397950,372810.16,412100.89,396720.04,432035.24,403901,400166.48,380692.99,382805.78,366309.22,390033.26,363546.77,347195.91,433046.28,378172.82,366803.65,435687.51,389000.24,400539,377346.7,393107.26,427448.04,390273,387424.37,387066.39,377128.03,359333.43,399524.35,422697,393383.57,399103.16,387186.07,407548.66,402943,412669.03,374488.2,373429,360678.81,385216.24,416556.36,383200.77,367361.56,392755.3,367138.83,434261.11,411397.72,433794.21,388539,512362,368640.91,406675.62,391848.07,374965.52
119.0728_16.16,581619.04,660135.91,733220.81,623461.79,549010.61,540427.19,414076.67,567812.03,539604.6,538072.33,506473.65,566992.58,715280.74,540223.84,522478.68,610002.58,569340.88,723983.04,605511.04,704623.34,573879.15,513388.55,793075.51,655930.91,495174.77,622580.52,412070.91,561750.02,565327.63,820863.93,655378.2,555944.96,524239.91,634939.79,521904.75,539255.77,350454.12,467984.56,588387.29,554657.78,597272.96,508229.13,557237.6,561387.28,617122.1,585457.14,719056.68,600435.12,608092.24,665297.68,592495.39,436822.51,633793.84,665730.17,440068.33,404020.26,555399.97,577027.56,605537.87,482543.58,525482.35,771017.12,651661.92,620841.45,586609.3,565821.41,517669.81,533813.37,512628.94,516259.15,750325.57,493475.93,601861.08,465787.3,440725.64,491670.56,508446.52,501438.91
115.0644_15.86,13614293.06,12852968.01,10439190.98,8241872.34,10905695.34,14970213.12,9292780.5,9886122.3,8461468.17,8761672.04,9389089.5,8779747.47,22935314.27,7263071.51,5903967.64,14267798.71,7779503.31,11696953.51,8137908.43,9560945.78,10370354.61,5106063.65,8695163.51,12233169.39,7248860.88,11788317.69,8650527.45,10691074.65,7946341.41,8841849.7,8583853.29,8837864.45,6948587.07,10589356.6,8926415.46,6957943.67,7842403.92,7563690.88,8394784.87,7662214.55,9117378.87,7400980.39,13349844.56,12017916.22,9227957.1,6578772.05,11019223.93,9820898.8,6943627.05,9484645.74,8356152.98,6822090.22,13947662.32,7984954.22,8023582.23,7094056.05,10628171.99,12579501.81,9906985.11,15597167.14,9181568.73,8392906.13,19030337.45,10919738.67,10828146.55,5217231.13,5713872.4,8606949.45,7235144.34,9900388.71,12399051.26,6069137.17,9375399.43,6524736.97,7576499.48,6293148.79,6917674.93,4407745.79
103.0648_12.03,36925.9,34155.92,58702.04,71610.11,24725.88,36660.7,100886.25,66413.7,67809.43,26904.3,34199.72,36758.22,65715.04,40029.42,42448.1,42903.12,22624.81,36185.39,60157.87,74139.23,79181.61,46404.21,53008.98,127717.44,61053.23,40733.91,36831.16,81793.6,68256.65,43138.4,106082.19,52607.05,23641.47,67384.01,53000.11,50291.24,64747.36,38309.96,51839.57,22372.36,141011.6,138089.31,44176.47,46219.55,41797.39,40698.98,37752.93,66504.12,36152.83,29582.08,84803.26,34023.35,49451.02,153704.41,72705.68,23990.28,72867.69,89942.47,58295.36,45773.11,57645.01,38026,44224.73,48455.61,31848.98,60079.32,48833.21,81682.37,93948.4,96028.37,54672.09,74878.45,64475.05,59996.13,26552.05,35286.23,25204.5,46740.14
152.1038_29.04,1583209.08,1703307.03,2057689.14,1971272.94,1807820.51,2038756,1389600.22,1669132.12,1450415.44,1880029.87,1620306.47,1562705.95,1595928.81,1902284.98,1488585.51,1799427.55,1406813.65,1538741.8,1397694.39,1873450.94,1525667.19,2096466.74,1418000.9,2175800.76,1365367.79,1593213.69,1411779.27,1715350.49,1691791.92,1458194.93,1310064.14,2047196.55,1122431.37,2304243.46,1934706.65,1809634.34,1447256.73,1546012.43,1496049.95,1497839.91,1985666.38,1601274.77,2208085.61,1309942.66,2501275.42,1703418.37,1503868.41,2321659.39,1542057.03,2488335.44,1764353.86,1569333.51,2267613.8,2060613.34,1268407.11,1472179.52,1537472.57,1877117,1572937.61,2012219.96,1771035.09,1579152.26,1788971.65,2114697,1469144.39,1821223.28,1301471.39,1439215.2,1751736.71,1706854.31,1762900.42,1344815.25,1628430.04,1198444.89,1784054.14,1650170.61,1328911.75,1779286.12
146.0698_15.78,17575718.47,20513989.31,21016703.75,17136075.26,19895805.36,21951080.43,19108948.37,19934540.32,17798872.77,19559032.79,18781141.33,17599373.46,18393342.32,16109200.81,14050862.43,16344304.78,20674526.17,20757381.32,20020144.1,20178474.62,18451772.55,18752445.48,20062589.34,23243481.56,19311799.99,22299460.75,15349530.98,16618280.48,16644843.52,16455554.19,20238178.36,17259214.22,14238384.39,17916898.63,19712521.08,17733080.75,18740197.75,17035616.43,19985952.05,17594441.04,17407007.59,19794679.63,15740130.33,20241697.82,16415784.23,16363483.78,21836392.19,18206756.06,20640385.45,18907945.27,25409565.13,15607399.34,19902887.05,19033257.85,18341829.29,17158484.41,16831244.82,21010072.55,18904320.82,20357136.81,22333156.61,15988840.53,16823821.74,19947799.48,13832493.89,18250030.76,16763279.54,14880189.92,21174275.53,21101300.65,16927892.45,17498512.93,19729374.47,14743190.58,15248412.36,18281005.56,16089898.19,16471124.63
415.19_13.37,1826.62,9576.12,9948.73,19493.27,3312.39,22223.65,2084.95,22923.44,11774.99,2055.3,11314.58,12605.28,4176.84,12724.45,2864.98,10785.21,5422.54,20087.59,22082.29,19904.13,12344.35,13156.18,3436.4,5595.36,5045.08,18501.4,15219.91,24505.52,22261.29,20630.91,29438.79,7263.56,3922.83,26118.82,25893.7,10393.93,1336.03,5890.55,633.07,15783.36,9807.4,27950.44,4549.5,14459.19,9710.25,6855.83,13581.61,8631.04,10893.67,3949.62,5954.53,7573.45,22815.92,21978.02,2265.51,12182.19,5978.54,23092.02,16391.65,3532.16,10156.56,13688.12,23005.1,3572.66,10926.96,8160.54,7652.02,14700.92,11549.99,6862.84,4241.14,13629.87,6915.74,10079.67,14374.78,2030.26,10867.35,7248.66
239.0643_31.23,359200,365772,429606.35,393453,391338.99,393673.03,361901,371999,385500.6,389621.26,382446.38,376974.12,410745.55,409766,375038.11,356774,370427,427260,390209.51,399148.49,399360.06,371035.42,388603,388322.01,390668.42,389343,368770,417567.57,375584.57,410249.14,406659,388894,380142,381401.35,362805.37,388110.02,361184,336683.82,426137,366473.34,364271.1,420710.73,383415.26,385899,378772.8,384739.87,419908,376473,383994.7,386924.12,373875.34,356067,387663,423882.59,394200.91,381123.65,392256.62,416201,387292,406834.5,378713.77,368795,365958.74,391850.83,409849.78,373570.28,361530,392340.96,374128.54,420813,407886.65,406159.68,395142,503349,359331,392772.51,383707.89,375243
510.1435_29.11,50569.03,70047.45,43993.44,34477.38,53422.41,47326.97,37229.53,37043.03,35419.1,35390.75,31077.27,32079.75,33320.6,100303.26,23669.13,41411.52,25966.09,61664.31,34505.45,47373.29,45497.5,21955.79,44579.11,34745.28,25486.93,44085.63,46191.81,42139,29005.45,29982.67,40325.13,59791.95,55510.07,37599.22,42228.64,47515.51,62747.96,31691.19,22079.23,39145.84,90249.1,35854.71,36038.08,44631.06,53208.11,38559.31,44405.15,24452.82,34970.89,44749.96,29416.02,20792.2,37811.93,48166.87,33613.74,35078.43,31152.45,45119.62,22612.78,28645.03,39298.57,75386,111810.63,40673.06,56123.79,20449.26,50823.53,139923.72,31071.59,33473.65,66392.77,36052.61,37140.9,40550.4,83237.62,45523.8,34144.69,17548.38
174.1368_10.27,333423.32,520730.63,202391.27,181622.6,264456.33,151698.98,184720.03,801808.9,215010.46,582647.96,232743.67,924030.03,237710.43,955511.87,109919.29,235210.8,173404.26,247331.8,1472267.84,871471.35,286678.35,485879.56,784595.51,275936.44,181545.8,265898.83,200752.94,217074.21,760876.17,1223482.84,1518285.96,159674.81,154040.8,689462.17,454418.96,269414.99,648986.18,274322.27,86247.69,288931.15,222780.08,448755.48,438224.27,459167.49,455402.03,81840.79,604382.03,166950.1,177449.86,281048.58,147886.88,80765.18,274387.79,1134445.4,261600.13,707511.03,273069.38,837785.36,317291.37,256144.16,657088.92,325256.89,408706.52,424338.53,328134.15,984884.02,238720.93,1155864.86,241018.86,225477.49,404749.85,636345.43,332068.52,123705.15,430024.2,132314.49,572127.91,128509.91
132.0528_15.4,1328162.68,1599676.58,2018179.68,1365869.14,1065896.88,1690375.15,1455030.03,1428739.28,1510585.87,1492417.73,1327958.51,1438017.27,2325068.86,1298287.05,1296450.91,1308358.97,1129669.13,2380830.79,1696122.75,1521006.24,1308311.17,1339787.92,1506630.26,1913830.2,1714142.84,1504870.6,1172813.67,2162934.92,1385475.56,1433809.29,1982400.17,1724284.08,1139746.09,1692095.02,1625658.55,1394236.2,1474669.96,988971.89,1555744.99,1013890.71,1231845.45,1772677.63,1873987.33,1487306.37,1364980.28,1411312.61,1817341.7,1396449.08,1705352.61,1801889.63,1644490.42,1145404.57,1701843.79,2030533.68,1147794.23,1256009.45,1210838.2,1959786.28,1619004.86,1382887.58,1471437.47,1489219.44,2175890.24,1181432.37,1352978.66,1987520.81,1453644.98,1058240.64,1436798.36,1515945.09,1701945.8,1310842.93,1434734.6,1118438.18,985751.65,1314183.34,1521626.39,1147152.32
131.059_17.48,526267.16,329512.75,374927.76,511265.1,383041.37,412822.37,364494.54,458903.68,336269.27,325144.93,352848.76,397339.84,590941.06,321754.34,599308.17,319845.52,304619.8,455352.66,502767.39,747030.69,419471.76,491927.66,441156.93,271537.62,392667.22,376203,245233.48,553709.12,410480.19,763256.69,344224.05,835827.09,304353.51,495120.42,386658.53,466799.51,244443.08,388925.51,358561.38,514245.88,413195.75,497299.99,658852,609258.92,364735.9,767722.86,445059.59,337169.84,351182.66,256892.65,559781.13,250965.54,368847.19,359760.32,531616.77,280133.46,632297.61,480312.72,934941.75,416094.59,246999.42,418365.61,372042.98,473236.16,546020.88,416316.54,500366.77,682088.64,332585.08,461613.93,577890.5,306787.09,435672.49,299322.37,286434.81,389610.25,860052.79,176760.55
330.2089_11.59,67778.02,117684.68,63447.1,87478.17,82741.97,119980.75,105610.17,29490.11,60251.79,140758.65,45696.52,21001.68,57785.55,18228.04,73657.69,22159.27,86650.88,17161.65,53998.06,8018.84,65828.15,36716.88,28824.46,34764.46,64635.77,9892.58,10532.02,70547.52,12160.74,51776.89,7289.27,21380.77,51318.18,104751.72,21534.58,10334.61,14118.75,11267.49,5098.94,109089.26,19870.64,67573.69,125580.8,70953.76,46394.89,65835.49,14576.74,184616.48,122072.54,124881.8,22548.76,26102.2,77067.73,17407.22,92893.11,106213.08,62871.26,118759.41,53248.01,36222.98,27271.63,16839.49,35504.03,11954.87,8449.96,12256.32,10868,6811.88,108679.23,16940.33,13438.63,61723.64,48271.02,78459.71,85427.9,17433.54,16251.08,34490.78
578.1392_29.19,754963.95,673934.58,632778.43,560819.91,666899.74,591661.18,534810.31,648037.19,557626.73,450500.12,550294.9,493939.82,592950.06,1132603.84,566212.3,640155.36,708646.5,736842.1,522635.01,550397.72,566226.44,579736.55,723903.17,421676.77,480782.95,647924.1,675272.51,532792.45,599762.57,582719.67,647355.84,634386.39,617867.65,548647.57,544653.08,552359.03,526351.76,716617.56,587447.71,557046.32,797512.31,620950.99,396876.88,763884.16,476525.31,595030.32,586469.38,440833.92,696148.45,436819.35,692636.81,581608.75,602479.47,591056.36,607678.47,736725.92,695091.28,584624.99,733705.26,453018.72,727650.09,477490.38,383310.81,627751.7,556055.93,546843.07,469906.27,930183.76,558643.57,628252.76,472665.84,556515.3,565110.26,514483.46,646459.84,575801.91,578367.75,545151.93
